160921757,E09,16036446,Medical Incident,2016-04-01,2016-04-01,2016 Apr 01 01:20:24 PM,2016 Apr 01 01:21:15 PM,2016 Apr 01 01:21:31 PM,2016 Apr 01 01:23:44 PM,2016 Apr 01 01:26:00 PM,,,Code 2 Transport,2016 Apr 01 01:47:39 PM,LA SALLE AVE/NEWHALL ST,San Francisco,94124,B10,25,6467,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,10,10,Bayview Hunters Point,160921757-E09,POINT (-122.39052 37.73754),2024-02-05T03:27:52.000-05:00,2024-02-05T10:56:25.000-05:00
160931745,E03,16036856,Medical Incident,2016-04-02,2016-04-02,2016 Apr 02 01:08:02 PM,2016 Apr 02 01:09:44 PM,2016 Apr 02 01:10:16 PM,2016 Apr 02 01:13:09 PM,2016 Apr 02 01:15:07 PM,,,Against Medical Advice,2016 Apr 02 01:16:51 PM,WILLOW ST/LARKIN ST,San Francisco,94109,B02,3,1643,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,6,Tenderloin,160931745-E03,POINT (-122.41762 37.78378),2024-02-05T03:27:52.000-05:00,2024-02-05T10:56:25.000-05:00
160932291,77,16036923,Medical Incident,2016-04-02,2016-04-02,2016 Apr 02 03:43:42 PM,2016 Apr 02 03:45:58 PM,2016 Apr 02 03:46:11 PM,2016 Apr 02 03:47:05 PM,2016 Apr 02 03:56:51 PM,2016 Apr 02 04:12:45 PM,2016 Apr 02 04:41:31 PM,Code 2 Transport,2016 Apr 02 05:34:28 PM,GEARY BLVD/33RD AVE,San Francisco,94121,B07,14,7245,2,3,3,true,Potentially Life-Threatening,1,MEDIC,3,7,1,Outer Richmond,160932291-77,POINT (-122.49329 37.77969),2024-02-05T03:27:52.000-05:00,2024-02-05T10:56:25.000-05:00
161011405,AM08,16040170,Medical Incident,2016-04-10,2016-04-10,2016 Apr 10 11:35:31 AM,2016 Apr 10 11:37:06 AM,2016 Apr 10 11:38:22 AM,2016 Apr 10 11:40:38 AM,2016 Apr 10 11:55:23 AM,2016 Apr 10 12:14:04 PM,2016 Apr 10 12:23:26 PM,Code 2 Transport,2016 Apr 10 12:53:19 PM,ELLIS ST/TAYLOR ST,San Francisco,94102,B03,3,1461,2,2,2,false,Non Life-threatening,1,PRIVATE,1,3,6,Tenderloin,161011405-AM08,POINT (-122.41114 37.785076),2024-02-05T03:27:52.000-05:00,2024-02-05T10:56:25.000-05:00
160930738,85,16036742,Structure Fire / Smoke in Building,2016-04-02,2016-04-01,2016 Apr 02 07:48:03 AM,2016 Apr 02 07:49:50 AM,2016 Apr 02 07:50:12 AM,2016 Apr 02 07:50:48 AM,,,,Fire,2016 Apr 02 07:55:35 AM,TURK ST/DODGE ST,San Francisco,94102,B02,3,1554,3,3,3,true,Alarm,1,MEDIC,10,2,6,Tenderloin,160930738-85,POINT (-122.416985 37.78242),2024-02-05T03:27:52.000-05:00,2024-02-05T10:56:25.000-05:00
160933464,T19,16037049,Structure Fire / Smoke in Building,2016-04-02,2016-04-02,2016 Apr 02 09:17:48 PM,2016 Apr 02 09:18:25 PM,2016 Apr 02 09:18:58 PM,2016 Apr 02 09:19:58 PM,2016 Apr 02 09:24:04 PM,,,Fire,2016 Apr 02 09:26:39 PM,18TH AVE/VICENTE ST,San Francisco,94116,B08,40,7415,3,3,3,false,Alarm,1,TRUCK,2,8,7,West of Twin Peaks,160933464-T19,POINT (-122.474365 37.739372),2024-02-05T03:27:52.000-05:00,2024-02-05T10:56:25.000-05:00
